"TICKET_ID","OPEN_DATE_KEY","CLOSE_DATE_KEY","CATEGORY_KEY","AGENT_KEY","DEPARTMENT_KEY","PRIORITY_KEY","STATUS_KEY","IMPACT_KEY","RESOLUTION_HOURS","SLA_HOURS","USER_FEEDBACK_RATING","SLA_BREACHED"
"TCKT002479",20251009,20251009,14,1,2,2,3,2,2.58,48,4.8,0
"TCKT002480",20250113,20250114,18,1,6,2,3,1,7.95,72,4.6,0
"TCKT002481",20250415,20250415,7,6,1,3,3,3,1.11,2,2.2,0
"TCKT002482",20250311,20250311,10,2,6,3,3,1,2.82,2,2,1
"TCKT002483",20250210,0,8,2,3,1,4,3,,72,,0
"TCKT002484",20250824,20250827,9,7,8,4,1,1,78.92,24,2.5,1
"TCKT002485",20251019,0,13,5,3,3,2,3,,48,,0
"TCKT002486",20250425,20250425,20,4,2,3,1,3,3.98,12,4.4,0
"TCKT002487",20250601,20250601,7,6,2,3,1,1,5.01,2,1.7,1
"TCKT002488",20250410,0,5,4,2,1,6,2,,4,,0
"TCKT002489",20250901,20250901,19,6,4,3,1,1,6.74,4,2.7,1
"TCKT002490",20250326,20250326,2,2,5,1,3,2,0.73,1,3.3,0
"TCKT002491",20250212,20250213,18,1,5,2,1,2,27.4,72,5,0
"TCKT002492",20250303,0,18,1,8,1,2,1,,72,,0
"TCKT002493",20251002,20251003,5,4,8,3,3,1,3.28,4,2.5,0
"TCKT002494",20250604,20250604,19,6,5,3,1,3,7.39,4,4.2,1
"TCKT002495",20250205,20250206,7,6,1,2,3,1,17.83,2,4.6,1
"TCKT002496",20250915,20250915,6,5,1,4,1,2,0.68,24,2.8,0
"TCKT002497",20250118,20250120,6,5,5,3,1,2,58.98,24,3.3,1
"TCKT002498",20250324,20250329,6,5,4,3,3,1,107.64,24,2.4,1
"TCKT002499",20250707,20250707,12,3,8,2,1,1,7.22,2,4.6,1
"TCKT002500",20250327,20250328,16,7,4,4,3,3,18.67,12,3.6,1
